,pid,label
207,1029864,3.35952498294936
208,950292,2.711564034977671
209,379247,7.6044285216000445
210,415305,7.6911088795533376
211,415646,7.733389542653778
212,379292,9.005684964833724
213,380330,8.624161830940771
214,381203,8.597037910416725
215,385206,8.63421013073638
216,385460,8.679791400403733
217,386600,8.613470628742775
218,409323,8.632282036078756
219,417751,8.620137571019141
220,417764,8.645669736710648
221,423277,8.854556209821286
222,425911,8.658715070310425
223,403050,8.623037954991316
224,407447,8.631467928878068
225,433365,8.62078494895332
226,435755,8.615818263333244
227,447323,8.623575150638219
228,451043,8.590740093113837
229,451061,8.66912719555898
230,453493,8.359655383596175
231,456651,8.610092631440919
232,457177,8.572827556550246
233,459172,8.633956324519502
234,459173,8.626954850231895
235,459174,8.63785648929987
236,459175,8.687843688802738
237,459210,8.63585847812663
238,459211,8.63585847812663
239,462611,8.637697647333738
240,466024,8.58189227482893
241,466705,8.595234522854335
242,469262,8.622426021284266
243,422681,8.603363347481102
244,452611,8.605850783319092
245,483906,8.570705432517773
246,500053,8.54037407360868
247,446526,8.659427757765242
248,446722,8.667463653164017
249,448015,8.732793831880986
250,448016,8.633940412452112
251,448231,8.63309527008432
252,449836,8.635903052139964
253,449837,8.662731614831916
254,450230,8.632805667529757
255,450572,8.581947817600208
256,493220,8.63923370115472
257,493221,8.662704514928453
258,493222,8.659424023380168
259,501055,8.62386645070167
260,536781,8.5940427379154
261,542444,8.648755397090689
262,545197,8.659424023380168
263,559713,8.645123936780356
264,559806,8.626874564967382
265,567581,8.637426043733118
266,570761,8.658825382176236
267,578864,8.599479728214432
268,504435,7.903520978717332
269,682699,7.916415555318213
270,682701,7.92938933717733
271,693274,7.940967695942103
272,539203,8.567535492722346
273,539634,8.585471855440794
274,663100,8.609151418480682
275,667505,8.500189424039993
276,667565,8.603918861393385
277,766873,8.575073368908289
278,604981,7.283951722245305
279,607031,7.283837315638191
280,616328,8.557739912843335
281,616708,8.552712110647043
282,636128,8.514481148987928
283,638213,8.52370718513547
284,886505,8.607698369073583
285,900288,6.119325015814249
286,910564,8.581607756497128
287,911811,8.549566235259555
288,914589,8.505976977389915
289,929558,8.508227896096423
290,932084,8.54249694446598
291,943450,8.549224835714874
292,947895,8.52111706358535
293,686715,8.454567473612252
294,713398,8.514229154610089
295,713945,8.556607564034094
296,727211,8.556717962476485
297,727826,8.592884275062747
298,949794,8.618419950044043
299,949842,8.625515209833571
300,967469,8.454482431072634
301,972901,8.583686151047852
302,979310,8.618423684429116
303,979311,8.617283308945561
304,980848,8.567935577886349
305,984425,8.618423684429116
306,988153,8.54326715666415
307,990638,8.61263457891112
308,998634,8.618423684429116
309,998636,8.617287043330634
310,998637,8.617283308945561
311,998682,8.632087840655082
312,931593,7.311136697545607
313,940597,7.2249952274361116
314,940599,7.318648432688202
315,941103,7.239656561821983
316,1005367,7.320725018803172
317,1079141,7.237864197202086
318,1085150,7.28574257963546
319,1089776,7.280180488099645
320,1095267,7.294989100358664
321,1102270,7.278862995264201
322,379384,2.954241770965835
323,381253,3.3991387183369244
324,383376,2.791085157818663
325,385195,2.936682776620677
326,389244,2.717117924032178
327,389247,2.713760913453557
328,389248,2.717071863351491
329,401472,2.794304285040189
330,403394,3.0108390011852197
331,405499,2.5972331503648123
332,405500,2.60757460834791
333,409298,2.9487472828666084
334,411169,2.601811303916765
335,413315,2.6076444915193755
336,415467,3.7160632138745506
337,423219,3.005062498295207
338,423347,2.7879438811344257
339,423348,2.7848361664251393
340,428205,2.935496754709516
341,432684,2.657540973887592
342,403096,2.8318065695558943
343,403097,2.841285175849346
344,403098,2.830231294819392
345,403101,2.825276136860031
346,426721,2.812277452104544
347,442807,2.8046038330060545
348,445368,2.8718880827965987
349,445369,2.805232000677566
350,452322,2.8465004554417335
351,452323,2.8276415692634203
352,424450,2.9852965793196433
353,424451,2.9916314788854326
354,424452,2.9916314788854326
355,424453,2.913132410456446
356,426351,2.764344062260053
357,426535,2.8194552990279242
358,452770,2.9447692849719806
359,452771,2.9447692849719806
360,452772,2.9450521663819984
361,452773,2.954013009489429
362,455468,2.9786121022035115
363,455469,3.03244355108525
364,481834,2.8746757930411233
365,481836,2.8832020076053246
366,481837,2.8833400617795246
367,486239,2.738712304983442
368,486240,2.7381353253046
369,486243,2.714641220834412
370,486244,2.714641220834412
371,486245,2.717906790304375
372,486306,2.885091502840066
373,490967,2.794782054266294
374,493744,3.0601019603017408
375,493745,2.8757806254982485
376,498887,2.895026237704507
377,504346,2.7949961154092677
378,446272,2.8326705422754133
379,448036,2.712284733864753
380,448274,2.697368576163687
381,449856,2.7734385487241355
382,500200,2.7405870607133336
383,500201,2.740449177356239
384,542543,2.653172813845313
385,548502,2.7016240625129733
386,548503,2.7484615369206313
387,558416,2.743954366643367
388,559684,2.8348761447881046
389,567689,2.645798862493824
390,567692,2.648217655885952
391,570578,2.825698002552673
392,575061,2.8029616534311126
393,575062,2.8032445348411303
394,689486,2.5066359232980053
395,689487,2.566333898144033
396,693030,2.546115284568173
397,694356,3.1695446606755913
398,712849,3.152693393291797
399,712850,3.152693393291797
400,729093,3.221194094906244
401,538940,2.4968160228837566
402,760755,2.504414977312945
403,760757,2.5110266446412215
404,783781,2.5088975574409345
405,796698,2.5055633454115718
406,796700,2.5055633454115718
407,605267,2.8389003587127335
408,616818,3.1106718055338423
409,616909,2.8491181278806486
410,630841,2.610112652742621
411,637300,2.6521614276707473
412,640409,2.5253073148981557
413,775109,2.559632768599148
414,870915,2.8737425206829608
415,886743,2.8864004929797584
416,894534,2.651213634084008
417,898231,2.8699108735965204
418,898233,2.8689076739927293
419,912892,2.6604969293372833
420,912983,2.684451833769198
421,912984,2.6793350657075217
422,913797,3.0956881642611935
423,913964,2.678611322854648
424,921146,2.5084994993552825
425,930106,2.6888777182924857
426,931655,2.81347923976942
427,933140,2.5957727935956396
428,934426,2.4933473344539547
429,934427,2.523027865438708
430,946782,2.718702549999294
431,951355,2.5286989121742303
432,953585,2.637204321705664
433,954606,2.5239918951872475
434,954607,2.523301898894184
435,685253,3.1761599636121756
436,691261,2.8926815584823653
437,691811,2.8900240098505696
438,701392,2.885642237453224
439,714228,3.1546054240813906
440,727024,2.725934278270096
441,960924,3.230353567359719
442,964972,3.189070727766987
443,972335,3.2406881736768693
444,977342,2.9871859000185355
445,977343,2.933952479562863
446,981582,3.184936003826692
447,998543,2.7440959012874857
448,797290,2.992785787648828
449,797891,3.0162814927838917
450,814893,2.9040615635067257
451,1020638,2.912171345807714
452,1023478,2.9303085374980786
453,1056359,2.856403472799777
454,1056361,2.857609132772007
455,1069659,2.8213179644764255
456,379432,4.281196485244731
457,397193,4.239936056211413
458,421877,4.327624153901404
459,421878,4.227370153871404
460,446840,4.590165444996463
461,379462,7.562984598391488
462,379464,7.641039402029572
463,990505,7.7425252409179
464,379495,7.851167422802521
465,385189,7.924989188129623
466,403391,7.927904344701488
467,426409,7.907397859737764
468,431148,7.812891272480211
469,411558,7.765458284804606
470,429065,7.9311775458352365
471,459553,7.859298701071482
472,466042,7.819465870219412
473,455265,7.744674041575381
474,455266,7.739447114927261
475,481515,7.67103504098836
476,489684,7.692679536725724
477,507918,7.72124543233329
478,513432,7.721802291172433
479,446515,7.715176152038429
480,500244,7.880472130924365
481,567708,7.960847116626918
482,682897,6.824654587509432
483,685830,7.023081642413109
484,685836,6.815960961025826
485,931880,5.980339179084414
486,539860,6.950040422577046
487,661262,6.776362932404603
488,786971,6.905956700712845
489,616914,7.8467712582386415
490,630852,7.7631626055749345
491,635508,7.741725496454645
492,729420,6.9063564235527135
493,767728,7.8939535798862615
494,850763,6.795938945034714
495,683629,7.718950218409643
496,715711,7.801607067390144
497,927115,7.9033364547795335
498,964603,7.878230178102469
499,971880,7.8711841410966095
500,984380,7.897997676734766
501,813800,6.331408152446377
502,834355,6.397324714357937
503,860544,6.276769895439972
504,967653,6.808659275820874
505,1050266,6.223097361795368
506,1062625,6.742666432624918
507,920885,6.2595476812816395
508,1102025,6.130411248557782
509,379496,9.237710424468753
510,565827,8.402851122194793
511,819179,8.002742276756695
512,1072814,5.866028573829878
513,379524,8.896742813167197
514,423217,9.552387426824234
515,929570,7.73291871620459
516,379531,4.309914790609229
517,381245,4.464864245391747
518,383245,4.0069243154827126
519,383525,4.146394826239568
520,385027,4.819190313413799
521,385119,5.1087244242372485
522,387978,4.557204017677858
523,391223,4.594377834391601
524,397809,4.477771288349714
525,401746,4.481572229545091
526,403156,5.053983338666627
527,409115,4.3619461485247175
528,416457,4.310961273463303
529,420172,4.476690949365519
530,425305,4.815511780565163
531,425718,4.442245997882583
532,428070,4.501122233528618
533,428234,3.868228965518184
534,432609,4.943074797505762
535,408478,4.127333388763013
536,409430,4.417194146494095
537,409525,4.715852600428719
538,409585,4.8521341405260445
539,410188,4.014604698565879
540,411171,5.2718460578417625
541,411300,5.424255160880175
542,411612,4.486910767754418
543,411760,4.533869805536082
544,437821,4.543017781482842
545,442901,4.680932793523273
546,448633,5.196965844205079
547,449215,4.331695769079857
548,451426,4.546899157440531
549,451592,4.160775146713442
550,453163,4.099579404925784
551,454264,4.617209705718331
552,457444,4.155925670046301
553,460064,4.193052275773862
554,461999,4.912455329485876
555,462558,4.289112972974589
556,465870,4.605920482984129
557,467187,4.040348607443735
558,467295,4.471139919880495
559,469611,4.87107005584115
560,422819,4.515913327237573
561,424875,3.9279943545534093
562,424877,3.6026493735545633
563,425180,4.547929850665819
564,425247,4.852915823041422
565,428314,4.455918639479512
566,458776,4.558932407964564
567,482506,4.032185000388254
568,482604,4.2352827821081425
569,482793,4.345554932669536
570,486076,4.236032706071922
571,486654,3.5993864485109532
572,495375,4.781305116013099
573,498459,4.37872781250596
574,498861,4.67028032941742
575,504220,4.701512628826498
576,504654,4.636016480562839
577,446284,4.725229629053418
578,450884,4.726878391043684
579,496955,4.7772029745746085
580,500036,4.643718982554229
581,501785,4.531702049417769
582,504099,4.595285647785842
583,537485,5.069709066097159
584,537878,5.004614896244933
585,542151,4.853000611344762
586,549133,4.867810878012617
587,549200,4.62971584173706
588,552461,4.910130740797589
589,554053,4.317427056317309
590,554300,4.509384948404085
591,559902,4.879386289835544
592,561320,5.067087089724223
593,576204,4.7402248075170155
594,579691,4.422076300190397
595,580559,4.4978403413452375
596,501698,4.712179256646371
597,503806,4.326719637981367
598,504000,3.9773726840412884
599,504098,4.594843184239407
600,504212,3.7140726855884956
601,508411,4.6513738039937795
602,627848,4.516052522790423
603,628191,4.370230717071512
604,630323,4.864538148201474
605,682328,4.303379476670904
606,686018,4.3513047917037655
607,686244,4.0328845567416565
608,688468,4.416481410220361
609,689130,4.582375903648703
610,692728,4.507035008993124
611,692730,4.620183736615293
612,710357,4.878542823168799
613,710566,4.833933702357803
614,710685,4.248242150084303
615,715362,4.095090917226679
616,721132,3.971663754493359
617,727050,4.206985146324534
618,727955,4.0466358658008685
619,737416,4.162880718388921
620,540849,4.154314656435166
621,739395,4.6867907250170715
622,740701,4.587763931028205
623,749387,4.512513475810447
624,750539,4.229684374045234
625,751929,4.905678314523389
626,753330,4.768104997080893
627,776549,4.124522023641353
628,777470,3.956055303416684
629,792113,4.472128845253807
630,796641,5.084844817803347
631,804197,4.543796902012544
632,615361,3.9031385918020796
633,617084,4.812470780760785
634,622031,4.4405788150216345
635,630869,4.96705984527098
636,631301,3.9467909034531807
637,635065,4.389006330466697
638,641101,4.830863484390493
639,744175,4.091203271305669
640,747328,4.546911061870048
641,769203,4.07231171344457
642,770251,4.834257499560402
643,886416,4.710871658853369
644,888124,4.602370500018695
645,894615,4.410106650824629
646,897660,5.041041185277947
647,899799,4.686617492521648
648,905205,4.475602305536713
649,911080,4.415646323803433
650,911852,5.150853149674811
651,911936,5.105733723441459
652,912899,4.767814405956781
653,916880,4.525662243578272
654,925218,4.560754148236219
655,932319,4.420710414897588
656,932746,4.88228632838332
657,946045,4.624064305628083
658,950031,5.172908311363144
659,952068,4.474189249345753
660,952164,4.371752607682496
661,700241,4.04451382144643
662,730103,4.350656346354148
663,982319,4.900463744415516
664,986912,4.77252532927281
665,991257,3.9060051965980653
666,991313,4.162542045445132
667,798899,4.703752914985086
668,971672,4.617080403919719
669,976473,4.2875043732075575
670,978817,4.089916828025927
671,1031530,4.560480529068215
672,1031548,4.035821944531652
673,1038780,4.082417696924212
674,1049069,4.67672618597663
675,1049912,4.720166160998042
676,1054104,4.840006875671384
677,1062730,4.579488537286762
678,1069901,4.040788813955151
679,1077148,4.220297907777062
680,922656,4.048545163012805
681,1000088,4.202615663930772
682,1078639,4.892068205328344
683,1083135,4.72152192933231
684,1088096,4.568831357318439
685,1095754,4.558168617322892
686,379590,4.550402504439916
687,381809,4.56016390347806
688,409811,4.386779373865526
689,379596,9.62599390133939
690,381663,10.034343356543443
691,402668,9.796983115751866
692,404926,9.95935598346843
693,416173,9.738453969958915
694,417745,9.771360895227724
695,450333,9.745334605983329
696,450334,10.038630995760437
697,500904,9.961831415087895
698,593241,9.919662595322043
699,683981,9.938228621991845
700,683982,9.795208852645514
701,540451,9.98531310792169
702,540457,9.822083598133279
703,540458,9.844838391531814
704,540462,9.936884362009295
705,751671,9.93070957064233
706,960919,9.611817951550417
707,960920,9.94141087496895
708,960921,9.834843453501886
709,960922,10.047664350266762
710,960923,9.764770176387383
711,379631,5.914651086480302
712,391045,6.458553109323902
713,397144,5.756414295968717
714,425061,4.693973314212838
715,494836,6.440021745110805
716,503574,6.573665833196986
717,547053,6.5446640681502855
718,563828,6.528550469297363
719,986286,4.868814206890396
720,379639,5.398270373085791
721,379648,8.630464300504514
722,380052,8.715475885487283
723,385106,8.361236412121476
724,397930,8.457366936070189
725,421810,10.209089066996182
726,422664,8.253888473218309
727,428930,8.385624903637272
728,428937,8.21300209207162
729,431056,8.166155409670617
730,449550,8.285651463078038
731,570051,8.033278087232773
732,668605,8.330581551391179
733,803449,7.850672348468767
734,755236,7.199101553486677
735,872010,6.308482599735171
736,914842,8.791345888851895
737,983191,8.153440061080666
738,983198,7.693951168981237
739,1004229,8.48774572209383
740,922706,7.783326224604941
741,922709,7.986466753114724
742,1081276,7.952713751005779
743,379659,2.7714456743892195
744,379925,2.9960050269636946
745,383316,2.649055079398723
746,406016,2.762617498151129
747,409754,2.80812454648282
748,417777,3.803470839476659
749,418742,2.904303602871975
750,422013,3.365654691755256
751,425116,2.841676978697758
752,426414,3.024899010119416
753,427457,2.5553003447483222
754,432890,2.6674839835681268
755,406944,2.684092773129958
756,409725,3.4900827889807307
757,454055,2.8446938103061172
758,457481,3.390203960144889
759,461772,3.2669206753613467
760,423239,3.3033016224686076
761,424650,2.706383982825611
762,429070,3.2580977812006546
763,487463,2.6358289401044126
764,501538,2.7963267743218894
765,554181,2.868423362486938
766,571821,2.9600455426757
767,501727,2.5602968053654465
768,502356,2.6964902506651933
769,506850,3.1046659009370305
770,676853,2.4016509283918612
771,709344,2.663112541802571
772,788008,3.4467724976333236
773,794453,2.7291205095957243
774,780178,3.766128925599183
775,927507,2.832834284560233
776,953651,2.822809902687834
777,687114,2.737805465760592
778,702854,2.970912168268369
779,718478,3.480594590967107
780,725633,2.5425292446695607
781,895553,2.7548608760314917
782,941166,3.260492942498597
783,951722,3.374346316222907
784,966607,2.4327670545892315
785,969442,2.7288416042961736
786,976032,2.7445968324305077
787,982686,3.6596594066576094
788,986842,2.7357706246380564
789,988863,2.651782416198299
790,989317,2.9653577292883218
791,989969,2.9287696318693075
792,997209,2.5061828095514156
793,1055296,3.1101182025742116
794,1055413,3.210784233532557
795,379679,4.626237686260073
796,383358,4.632224991482893
797,385510,4.809843702991994
798,397139,4.73105725798513
799,419894,4.774622488300508
800,421570,4.716194948134033
801,421754,5.347303215493237
802,426304,4.742599829540604
803,430349,4.568893758351516
804,920069,5.210228211745571
805,945223,5.128441714942569
806,687689,4.948214254447953
807,889716,4.661189485637536
808,924823,4.368498431058427
809,924824,4.156324524699569
810,924825,4.110322074668595
811,379693,4.385628844480181
812,379969,4.532816256813122
813,402739,4.473355586699199
814,402740,4.4731754264758825
815,402741,4.288772892074705
816,416348,4.181300504546892
817,417805,4.468526430762747
818,417806,4.109944781067574
819,422193,4.419772409682616
820,422194,4.228192378789452
821,422195,3.9977158453900756
822,423976,4.093261780694237
823,924675,2.8259374018652346
824,1074437,2.743335813575554
825,1074438,2.7655274669255534
826,1074439,2.6640576014743877
827,379696,9.793651718545075
828,466790,9.820500997702757
829,505465,11.000233181823729
830,688008,10.85863773184589
831,698879,9.429123628940518
832,934504,11.26839831366727
833,975135,10.112000827343897
834,379786,11.912004426991665
835,442238,11.171966305272159
836,442240,11.173546682254809
837,442242,11.173436486937865
838,442244,10.98196114991105
839,442471,11.17422602986774
840,442472,11.174640221511664
841,442473,11.17422602986774
842,544798,11.171348042618902
843,544799,11.172227272486237
844,553953,10.777368128948092
845,436444,11.050874015545508
846,446537,11.010233714491745
847,446538,11.010851977145002
848,446776,11.226482304541012
849,446777,11.019263355589146
850,475279,10.889971084023722
851,475280,11.107367738979312
852,493696,11.002470161770063
853,493714,11.001851899116806
854,510076,10.896089538164869
855,516518,10.906083345934372
856,526519,10.90304704315423
857,534066,10.902136144229422
858,545893,11.002470161770063
859,545895,11.002470161770063
860,571885,11.009909209785281
861,571887,11.218299972904417
862,558969,10.770766975088542
863,558976,10.773604865599932
864,686608,10.794428603483192
865,686610,10.77869908813115
866,686618,10.76899480758855
867,686622,10.792080554784143
868,686624,10.787490290763268
869,775482,10.775106242738309
870,775520,10.773834500848723
871,792430,10.776117978602802
872,792432,10.77300009679419
873,792448,10.776754760810626
874,819186,10.773241514008596
875,819214,10.774909545626462
876,819221,10.774909545626462
877,819225,10.771962173658013
878,446536,10.988373536104275
879,560693,11.083098394396945
880,560717,11.076855531737223
881,562087,10.984747806609045
882,595135,11.313187432393601
883,499505,10.960271410736752
884,623708,11.231025620125463
885,771690,10.95376122741919
886,748139,11.018046287794247
887,973453,11.082185118906265
888,973454,11.014098576574751
889,973455,10.980386753610773
890,982205,11.021906642793606
891,379804,9.436883430482853
892,398392,9.440488136268531
893,400635,9.490594537842865
894,409367,9.374509551074558
895,422262,9.463681894768257
896,422265,9.520892293251594
897,424065,9.487218333111105
898,434608,9.221909458975805
899,434739,9.311220881232698
900,448815,9.29434995286158
901,448816,9.254410367379869
902,460767,9.164110359202235
903,467698,9.393458394785211
904,548895,9.289384948786141
905,379811,5.5784364816651
906,381426,5.439050256147402
907,389860,5.336900512111176
908,396839,6.022412661438622
909,399440,5.244113159247202
910,399441,5.410201896109678
911,399442,5.3147161328554455
912,419496,5.597312545413388
913,421520,5.215894178293126
914,423316,6.040675006185597
915,425833,5.2269180723718165
916,435772,5.369963616611189
917,512442,5.003857310479821
918,604963,3.8410045706507487
919,616312,4.0207930326542565
920,617243,5.070690446056057
921,626022,5.164594357159266
922,739250,3.8551011459624775
923,739258,3.988114969123257
924,739648,3.7125862113458585
925,740906,3.8257278236290344
926,742014,3.815627552821036
927,847357,3.9455407591555964
928,865483,4.912964919560217
929,886928,3.6656713837026853
930,890340,3.5647983478666365
931,897894,4.12327582295614
932,911794,3.749593462302246
933,920902,4.058654235552544
934,924579,5.223820774257985
935,931803,4.010194636371806
936,833702,4.65938797096844
937,1023684,4.464617578427956
938,1032628,3.4690465149698753
939,1064710,4.22270624369895
940,935599,4.547880512485792
941,940931,3.9694408032761825
942,940934,3.8116209788030617
943,1012505,3.84095883930577
944,1012512,4.096549764229392
945,1102153,4.6124383691839475
946,1107887,4.165668023661207
947,1114396,3.8725618905176358
948,379889,7.2001906130836995
949,390757,7.644921998941719
950,417147,7.474107158361949
951,418682,8.476972185232396
952,427069,7.543511870462088
953,434145,7.162544604478478
954,444225,7.1013573409263815
955,450352,7.213644995396242
956,453827,7.7759229517076545
957,461493,8.089773359724004
958,423109,7.000453083695449
959,453255,7.095108472386669
960,478083,6.808681280493152
961,623558,6.825420201481196
962,937816,5.8680301991457195
963,937821,5.858094055340779
964,688589,6.791455085718371
965,983372,6.997842292752661
966,825247,7.002102045077706
967,827175,6.752022563176147
968,1060231,7.103902468119652
969,1105295,6.481020113427148
970,1105296,6.3001166332224345
971,1113838,6.518814197529863
972,379902,4.416477182722057
973,402694,4.618516362157138
974,416234,4.619175599081218
975,417768,4.605545907832174
976,417770,4.513425684974222
977,422125,4.5824085350649595
978,379922,6.057590920385449
979,384566,5.325859186289193
980,385140,5.2831949812506815
981,390613,5.389388528051737
982,403837,5.27254479043406
983,419081,5.760058286668688
984,420955,5.336614173777145
985,425512,5.321654765266953
986,425524,5.331720365176138
987,426499,5.461344763991128
988,427235,5.384249587010034
989,429056,5.282164054234315
990,429236,5.408471047933704
991,431924,5.380257473867222
992,410253,5.346097659338018
993,410259,5.392298852897651
994,411605,5.388531161094789
995,432308,5.386007650392599
996,445944,5.383853009168212
997,451793,5.357802497157079
998,454657,5.407657214442445
999,460486,5.407360109410197
1000,424121,5.401561596958401
1001,424125,5.3688928404392735
1002,424201,5.361507003669179
1003,425252,5.330381287142857
1004,427176,5.385339616036738
1005,454742,5.379386706571042
1006,454819,5.366340510764324
1007,456509,5.392070315076845
1008,479563,5.385702802043584
1009,484860,5.389520928796551
1010,484865,5.378957654923705
1011,486029,5.352918576326534
1012,488600,5.3569336107589525
1013,505466,5.383783128127157
1014,448739,4.251163056462561
1015,549562,5.487426334888189
1016,555231,4.257583205854332
1017,573193,4.347303035503182
1018,585986,4.277400851986625
1019,587806,4.270069918706975
1020,502522,5.415641045426105
1021,680302,5.395914786623617
1022,690594,5.396958956963469
1023,698839,5.375210933628129
1024,718393,5.368460483012666
1025,718558,5.387277756409561
1026,723477,5.398870441175111
1027,737054,5.405848088117102
1028,544393,4.391605714792797
1029,672109,4.350138466129326
1030,756589,4.3048358891066885
1031,757343,4.346882580710889
1032,791229,4.372758105102093
1033,629581,5.5134424143410525
1034,629690,5.5323536988743625
1035,632815,5.493350966237811
1036,632840,5.508123861143181
1037,754531,5.530719595585462
1038,859495,4.341926899962154
1039,890900,5.534999565978537
1040,895263,4.383588702822232
1041,895983,4.463621561849913
1042,910088,5.504721718084052
1043,910904,5.518230897427828
1044,930702,5.5154975368681605
1045,937676,4.391558929849192
1046,947360,5.558214450895729
1047,947419,5.571031836103992
1048,690468,5.460886341115587
1049,705319,5.498233717212654
1050,705786,5.465853553713964
1051,724420,5.402687527380705
