feature_name,importance
tags238,0.03277481473789192
titles394,0.03263925068555932
uid_264,0.03263271315146392
uid_32,0.032413767840811285
uid_368,0.032319838321924754
fcn_feature183,0.03221835242554114
uid_281,0.031876870450834156
uid_60,0.031857598784224256
Concept_feature49,0.03183223972570473
fcn_feature251,0.031690102430582026
fcn_feature307,0.03166423069800478
uid_12,0.03148733776027761
fcn_feature48,0.0313806167758724
meanviews,0.031275704539681204
Concept_feature24,0.031149003272426697
Concept_feature23,0.03107722257517895
tags_feature_94,0.031014038344766782
fcn_feature346,0.031006937648057887
tags171,0.030972723954437276
fcn_feature227,0.030852137281901445
Pathalias_feature49,0.030813863350790272
fcn_feature165,0.030647220260328772
Pathalias_feature37,0.030507906431595677
fcn_feature288,0.030412033581605682
uid_80,0.030396086094682546
uid_115,0.03008032461876203
fcn_feature331,0.03006031059306007
uid_20,0.030056625267369373
uid_163,0.03005081056304495
Pathalias_feature1,0.029952644703984156
glove_tags142,0.029832176272916275
tags_feature_117,0.02956000327365633
uid_35,0.029210384225126142
uid_246,0.029149518499746035
tags74,0.028926095557465444
uid_367,0.028774307196206966
tag_feature19,0.02873793816822569
fcn_feature97,0.028678101400568812
Concept_feature31,0.028431011415406077
Concept_feature36,0.028335678644214286
Pathalias_feature3,0.028142751632428378
Concept_feature11,0.02807199502850479
fcn_feature308,0.027950050296060156
fcn_feature229,0.027933919180233444
Pathalias_feature42,0.027874293933968106
tag_feature46,0.02784676051287684
uid_202,0.027845488065251646
uid_328,0.027681469583170925
uid_331,0.027555075672771375
tags658,0.027455982831404265
tags299,0.02737423983074223
tag_feature148,0.027315871638249545
fcn_feature21,0.0272486010337382
tags116,0.027132284631653875
titles633,0.027067091914646256
uid_63,0.027047851703149686
uid_379,0.027023984864232745
Concept_feature37,0.02684567082088567
Pathalias_feature41,0.026810478742699623
Pathalias_feature25,0.026765573684554508
tags_feature_1,0.026737837345522795
uid_207,0.026606628508040672
uid_197,0.026542544157944613
fcn_feature190,0.02654158536814959
titles298,0.026290927281771907
tags603,0.026272721788082508
uid_138,0.026234179560987444
Concept_feature26,0.026230758223336596
Concept_feature14,0.026226407032380106
tags471,0.02603973448349441
tags595,0.026024724450413043
uid_235,0.02583142996903705
Concept_feature6,0.025657878193747454
tag_feature274,0.025369665507331655
uid_11,0.025356048053472486
Concept_feature8,0.025243575426970987
uid_380,0.025222712647061187
Subcategory_feature25,0.02519823271403334
Category_feature41,0.025156656430211574
tags_feature_29,0.025081373736529074
title_feature_3,0.02507361435471087
uid_68,0.025008645545617294
tag_feature225,0.024919429798840192
Concept_feature10,0.024898867212487595
tags452,0.024874508346558574
Subcategory_feature18,0.02481620178853508
tag_feature128,0.024797694336513274
glove_tags22,0.024717043583755576
Pathalias_feature48,0.024707074116336197
uid_183,0.024608740506389306
Concept_feature30,0.024554201761995874
fcn_feature143,0.024529953842973518
fcn_feature159,0.02452388968894847
tags453,0.024426102701177566
Concept_feature16,0.024425557802718805
uid_283,0.02440313655012674
uid_107,0.024398396912712707
glove_tags2,0.02439278809240437
uid_125,0.02433541905581554
tag_feature138,0.02419412242405252
Pathalias_feature43,0.024152694733127276
Pathalias_feature44,0.024023617847897274
uid_135,0.02401775017064763
uid_146,0.023943437276483372
tags_feature_200,0.023920480149190963
image_feature1497,0.023896884200101914
Pathalias_feature4,0.023876283561168103
tags215,0.02377021221157644
glove_tags149,0.023680453759517533
glove_tags113,0.023657939190778774
fcn_feature261,0.02363603321552678
Concept_feature28,0.023559210341476313
Concept_feature38,0.023481234859992445
uid_261,0.023470257639594216
uid_98,0.02345616211537085
photo_count,0.023433325700590656
Pathalias_feature46,0.023430391804281026
titles406,0.023333275146748104
Subcategory_feature2,0.023291499516249377
uid_144,0.023241359641285368
uid_240,0.02323806515028876
fcn_feature128,0.023228439320400526
tag_feature47,0.023135297331852944
uid_225,0.023078155081052983
tag_feature189,0.022983641267781046
uid_38,0.022983022438566737
uid_83,0.02296148997170462
uid_5,0.02292881856294763
fcn_feature245,0.02289177166888507
tags245,0.022885195702227055
tags_feature_42,0.02279362540376353
uid_308,0.022662805659421713
tags_feature_30,0.022655811128284846
titles241,0.022619094628584503
tags_feature_157,0.022605065791602097
Concept_feature4,0.022532436489322415
Subcategory_feature21,0.0225145549956215
uid_365,0.022442784081786446
tags_feature_184,0.022411473844986058
fcn_feature15,0.02240774973901371
uid_173,0.022401671328857942
uid_209,0.022391922120947247
fcn_feature127,0.02238150592751959
uid_282,0.02233812336248772
uid_271,0.022255987768912463
uid_30,0.022233603854779665
image_feature77,0.022185641852906408
LSA_tags3,0.022154609376713378
uid_309,0.02213018682279778
Pathalias_feature32,0.02211329738870037
uid_96,0.02207649950527506
Concept_feature48,0.02202462447253798
Subcategory_feature38,0.02186847547973224
Concept_feature40,0.021867483813989896
uid_371,0.021697693000303133
tags309,0.021657131291696816
Pathalias_feature40,0.021656866060372586
fcn_feature252,0.021581577156684753
tag_feature221,0.021567905929909027
tags559,0.021538575291538013
uid_139,0.021536810498423382
Concept_feature39,0.021521088960127898
Pathalias_feature38,0.021460058313206024
tag_feature275,0.021457349538958816
fcn_feature3,0.02137047589568473
tags196,0.0213690181357623
uid_181,0.02135366621059129
titles768,0.02132111136881295
fcn_feature23,0.021195662951787833
fcn_feature46,0.021183243609353326
tags50,0.021087807805184502
uid_193,0.021016665071516148
tags380,0.021015095100018973
uid_214,0.02100433130425989
image_feature346,0.02098376899982221
uid_7,0.020975900565542653
uid_109,0.020971636383766104
tags_feature_215,0.02087133057616122
Pathalias_feature27,0.020866820117999525
Concept_feature35,0.020845566926458434
tags_feature_47,0.020753105374656338
uid_72,0.020702470047208172
uid_374,0.020679208464730883
uid_288,0.020676291638863312
tag_feature243,0.02061571312193938
uid_110,0.020613766482933563
fcn_feature64,0.020552176407280534
fcn_feature237,0.020549169144755915
tags434,0.02050241722816599
uid_355,0.020489354481163125
tags_feature_56,0.0204703858536582
LSA_tags4,0.020462840391811506
title_feature95,0.02045932194101141
Concept_feature44,0.020413976744181085
tag_feature278,0.020404103478896884
uid_133,0.020361087631700484
uid_113,0.02034041289689434
tag_feature32,0.020324101384190506
glove_tags199,0.020298274886701037
Pathalias_feature10,0.020245388013735433
uid_4,0.020174877250419325
uid_257,0.020156396206386464
fcn_feature58,0.020152900959798617
glove_tags107,0.020138371417555565
Pathalias_feature14,0.020134871284221777
glove_tags82,0.020129135043032983
Subcategory_feature23,0.02012081497650909
glove_tags286,0.020120328814507052
fcn_feature106,0.020053536917817732
fcn_feature40,0.020050606406018075
glove_tags185,0.020041824641674963
uid_95,0.019969883386528303
Concept_feature34,0.01996622833509432
uid_285,0.019858898776841865
Concept_feature29,0.019838115887156976
tags545,0.019821737199636355
tags194,0.01978497965825605
glove_tags94,0.01971962193833141
uid_51,0.019718601837646708
Subcategory_feature6,0.01970385708334753
glove_tags173,0.01966333904387266
fcn_feature140,0.01956537143047015
uid_77,0.019529328311713844
tags72,0.01949129650315634
uid_274,0.01948280999063223
uid_53,0.019475400681849102
Concept_feature17,0.019411701240620576
fcn_feature60,0.019398012220182913
LSA_tags2,0.01937432533997016
tag_feature120,0.019366422384383825
tags703,0.019351739009669317
Concept_feature9,0.01933375900861512
tags636,0.019319201313919284
titles149,0.01931698507416779
tags_feature_20,0.019239298983650142
uid_97,0.019203487137000024
fcn_feature352,0.019193792304720958
fcn_feature241,0.019173180395615025
uid_344,0.019164018268393822
tag_feature162,0.01913341112788246
tag_feature127,0.019110511284375277
tags302,0.019061263572479878
tags_feature_229,0.01901815648709897
uid_322,0.019012260377560476
fcn_feature311,0.01898881478862064
glove_tags120,0.0189698319011732
Concept_feature20,0.018931029615654286
title_feature_224,0.01891667328736839
uid_40,0.018894387336985025
uid_196,0.01882347943043787
glove_tags193,0.01881694858868731
uid_127,0.018779787691477225
titles567,0.018639479295062
uid_2,0.018636897999937112
Subcategory_feature36,0.018631727250782163
tags_feature_120,0.01857406781799709
tags363,0.01856203707015541
tags_feature_116,0.018515442652900217
tag_feature53,0.01846370689492775
titles68,0.01845978127163334
tags474,0.01839832982672938
uid_310,0.01831408667108861
tags544,0.01829497383953154
tags_feature_16,0.018286286659929794
tags486,0.018257221640131254
uid_258,0.018234993181419048
tags_feature_3,0.018171035896622258
tag_feature1,0.018165072427137278
uid_152,0.018117822867162552
Pathalias_feature23,0.018103836888018292
fcn_feature201,0.018102850840092357
fcn_feature228,0.01804689900014519
uid_229,0.018016439935121663
Pathalias_feature33,0.017998409442990696
glove_tags67,0.01798751536223324
uid_210,0.01798606667479875
fcn_feature267,0.017965310940895977
tags_feature_223,0.017952027340108527
uid_254,0.017936182398027994
tags_feature_11,0.017926109123506995
image_feature1063,0.01791871949062577
tag_feature186,0.01781550121215623
title_feature_29,0.01780662030797784
title_feature282,0.01779245284762664
glove_tags167,0.01778334892670658
image_feature1353,0.017733877703438296
tags691,0.01773055777951152
image_feature25,0.017661397803232563
uid_88,0.017632386934008922
tags334,0.017630534981802243
Subcategory_feature39,0.01761030397845703
fcn_feature179,0.01752005183581888
tags_feature_67,0.017515251822561185
titles73,0.01747105267289345
tags_feature_205,0.017449279853332278
uid_6,0.017437252836158927
uid_117,0.017417475270589067
image_feature1363,0.017367341345460335
glove_tags78,0.017313975840173104
fcn_feature318,0.017283782008483847
uid_36,0.01726667503461474
tags482,0.01724796145797783
Subcategory_feature26,0.017172516532096605
tags_feature_158,0.01715186272892494
uid_189,0.01712643806726747
tags338,0.017113250288446756
glove_tags127,0.017112639316171314
uid_39,0.01710850246467944
uid_292,0.017102299162068534
uid_259,0.01709865535906346
glove_tags182,0.017049072623206093
Concept_feature33,0.017043927944894774
title_feature281,0.017041273096240133
Pathalias_feature6,0.01704095126112736
uid_369,0.01700596517130401
tags477,0.016991310812705142
tags_feature_208,0.016986884594728507
titles110,0.016979292664826576
uid_337,0.016969081091340033
uid_265,0.016943566019747454
uid_237,0.016905181964030375
tag_feature215,0.016877260038898997
uid_269,0.016861496486509454
uid_316,0.016833015115312933
LSA_tags8,0.016790234923898462
tags259,0.016785644393754427
uid_200,0.016772788452899225
tags181,0.01674865166131879
tags_feature_204,0.016743640686197207
tag_feature137,0.016692050363966787
Concept_feature21,0.016642184915610425
glove_tags17,0.01663709774944652
tags246,0.016622251790616018
image_feature319,0.01662211357080715
tag_feature270,0.016617317810177345
fcn_feature50,0.016575615556713216
uid_305,0.01656168824907624
image_feature1168,0.016554321846560433
uid_266,0.016509643519888564
tag_feature74,0.01650750464752221
glove_tags186,0.016491227033710525
tags_feature_26,0.01648034082425977
uid_24,0.01645271872104697
uid_106,0.016450991781944636
titles74,0.01643513168690162
Pathalias_feature29,0.016398007009124985
tags_feature_243,0.016396490262869483
glove_tags294,0.016390104941693056
tags_feature_189,0.016381277319128792
uid_220,0.016374337437875124
uid_150,0.016347497091760237
tags670,0.016344335423287202
tags202,0.01631990847979864
title_feature202,0.016284891844326303
tags335,0.016278282107131715
tags618,0.016272282934213334
image_feature1626,0.0162697770477096
uid_231,0.016250131506845393
image_feature599,0.016248244963871734
uid_61,0.016229995087780266
Pathalias_feature35,0.016169638820023303
fcn_feature74,0.016162737018226535
tags_feature_185,0.01615881985572441
tags_feature_74,0.0161519919929398
tags_feature_188,0.016085766117121002
Subcategory_feature16,0.016077846851098445
tags_feature_183,0.016050917497779052
titles100,0.01602107353508376
uid_131,0.016010957893256156
title_feature180,0.015985472743563843
tag_feature37,0.015977399070492688
image_feature1384,0.015972631024382112
titles561,0.01594549214160988
title_feature217,0.015930557146900014
uid_205,0.015918616184855953
Subcategory_feature3,0.015913970151409045
Pathalias_feature20,0.015901417270319074
Concept_feature43,0.015901094333156344
uid_57,0.015864482513902784
uid_242,0.015863375082178385
Subcategory_feature41,0.01585839216119649
uid_3,0.015847004154494304
image_feature421,0.015800516711088952
uid_354,0.01579190866053847
uid_248,0.01578605452803564
tags124,0.01575840388764825
image_feature674,0.015742645464222615
titles644,0.015694838107697305
uid_175,0.015689693606618146
image_feature1280,0.015688525957517668
fcn_feature116,0.01567489404313488
Subcategory_feature30,0.01567070480943912
fcn_feature287,0.015636604428405153
glove_tags214,0.01563450433728336
tag_feature7,0.015611785416018853
Pathalias_feature21,0.015607027196056675
image_feature1556,0.015591125021694931
tags183,0.01557634442898272
tags437,0.015569861286546506
uid_230,0.015569294465704505
titles256,0.015552971733743676
image_feature1213,0.015544721990790454
tags_feature_39,0.015537108597605013
image_feature591,0.015517693213761381
image_feature614,0.015516383481588842
Concept_feature46,0.015514682259020394
uid_330,0.015512855948631674
uid_268,0.015485653614153685
titles690,0.01542195486670312
uid_84,0.015411130030411634
Pathalias_feature45,0.015401467557456002
uid_222,0.015398548891914506
image_feature1072,0.015393102832948749
tag_feature111,0.015377994938094153
titles333,0.015367142517165078
uid_372,0.01536396750251853
titles118,0.015363579522013124
uid_99,0.01535798358571988
titles381,0.015330599232293223
uid_361,0.015316571753447035
uid_289,0.015257736555378243
tags634,0.015237416858090656
titles181,0.015234738374125248
fcn_feature55,0.015209801580386864
glove_tags231,0.015208941316383336
image_feature1132,0.015205366251002073
tags85,0.015175284595155826
tags698,0.015145396296839286
title_feature_146,0.015143569728273706
glove_tags136,0.015116102692345975
tags_feature_48,0.015077969048430001
Pathalias_feature24,0.01507794985451293
tags159,0.015049534472391777
tags361,0.015045944308251413
image_feature819,0.015041011573068804
tags_feature_252,0.015035974150929528
titles138,0.015032679097448572
tags431,0.015023400434903024
Pathalias_feature7,0.014990905700877442
uid_136,0.014990463540142015
tags_feature_92,0.014956886400871235
tags388,0.01495094884405612
titles643,0.014934951251160225
image_feature1755,0.01493036200996927
tag_feature250,0.014920074689707763
image_feature149,0.014918403458027248
uid_359,0.014898026614554834
image_feature297,0.014855637104058492
tag_feature154,0.014835722930523454
tags_feature_247,0.014833512096603003
uid_378,0.014822571917325719
image_feature52,0.014758944604458698
image_feature911,0.014742334234997313
titles92,0.014716364195545003
titles678,0.014705608801024714
tags382,0.014705369375092758
tag_feature9,0.014704748205842878
tag_feature231,0.014686171601761734
uid_333,0.014683972593642325
image_feature167,0.014654862805856797
glove_tags29,0.014651212647340586
glove_tags158,0.01464959769677169
image_feature1002,0.014636167004971149
glove_tags253,0.01463161977231986
image_feature1864,0.014622764423234243
uid_59,0.01458187884083265
tags736,0.014557559917338935
uid_270,0.014538595018020854
tag_feature177,0.014536981354756914
Concept_feature50,0.014517989855039864
uid_350,0.014492694970174375
fcn_feature29,0.014465565696414115
uid_358,0.014438586158709903
tags_feature_17,0.014437568328133369
tags236,0.014429026650633283
fcn_feature316,0.014419187951029913
fcn_feature278,0.014394694154028595
uid_153,0.01437406676146681
tag_feature289,0.01435761716506933
uid_299,0.014344708280862676
tag_feature279,0.014335636439375712
titles707,0.014333372741831907
uid_243,0.014307403419504877
Subcategory_feature28,0.014305985169209869
tags350,0.014298263351361314
tags602,0.01425247740721506
tags671,0.014240870893043373
tag_feature115,0.014236502089654475
image_feature2020,0.014233092360699627
tags283,0.014228887932477036
image_feature349,0.014186543195880473
fcn_feature130,0.01418381973863651
uid_191,0.014178782165947958
Subcategory_feature49,0.014172483862294876
fcn_feature341,0.014168770146241108
tags340,0.014162388129653064
uid_376,0.014151098091153443
uid_273,0.01415091156468446
tags_feature_41,0.014145874535867667
title_feature_25,0.014123690915488485
tags253,0.014117896655011133
uid_357,0.014113286992164633
Pathalias_feature13,0.014111850903289263
Pathalias_feature19,0.014109755229806465
glove_tags75,0.01410728972322547
titles379,0.01410104159639325
tags_feature_24,0.014099957606478855
uid_201,0.01409659282683261
uid_176,0.014096434224802437
tag_feature14,0.014095367581262879
title_feature_26,0.014084151016874021
fcn_feature167,0.014061024953466289
tags_feature_15,0.014045266928088747
image_feature1102,0.014038216174785872
Subcategory_feature42,0.014033282870351525
fcn_feature171,0.01402209351690761
image_feature575,0.014019084867153527
tags_feature_138,0.014018948944323198
Pathalias_feature28,0.01401795451010821
tags18,0.014009231778788149
Pathalias_feature30,0.013997979494472207
tag_feature85,0.013981227696715188
glove_tags161,0.013975629283056705
titles215,0.01397095407637632
image_feature1126,0.013940515650057564
tag_feature191,0.013932994944724109
fcn_feature335,0.013922095563819174
image_feature524,0.013909227183722523
image_feature712,0.013875739455657302
image_feature358,0.013840176625112905
tag_feature84,0.013816442259142112
tags_feature_181,0.013810270721004473
image_feature1003,0.013807114727534093
fcn_feature208,0.013804734798888222
tags679,0.013801945747031143
tag_feature258,0.013787787506727715
tags_feature_19,0.013754109160461152
uid_42,0.01373615974610405
tags208,0.01371719064873629
image_feature902,0.013699904028182778
title_feature_239,0.0136740081075153
fcn_feature90,0.013625882062420618
glove_tags73,0.013622748382815967
tags31,0.013594159404805668
image_feature640,0.01357343043390156
Subcategory_feature48,0.013534873622505434
fcn_feature345,0.013519472917952823
title_feature32,0.013505758829277311
tag_feature107,0.01350250552862199
tags728,0.013496237412296467
uid_44,0.013487504485104947
uid_91,0.013479630642255115
image_feature1155,0.01347596432386902
tag_feature280,0.013469501410655029
LSA_tags9,0.013468960417965104
titles676,0.013467688543438626
glove_tags119,0.013466282252784229
title_feature_111,0.01346458290525749
tags641,0.013457854179162716
tags_feature_14,0.013456827984196664
title_feature75,0.013446936773551988
glove_tags265,0.013439811354588129
tags369,0.013435972096934938
tags378,0.0134176153452612
uid_345,0.013416438401612728
titles422,0.013389702830132829
title_feature_199,0.013385592029707443
fcn_feature139,0.013373323372914612
uid_346,0.013356845655263279
tag_feature208,0.013349332714173365
image_feature1738,0.013342550251938031
LSA_tags1,0.013322275242088292
uid_339,0.013308449466796103
title_feature_116,0.013305974425998818
uid_160,0.013293090302239217
image_feature620,0.013264138783210408
image_feature329,0.01326162501173857
uid_52,0.013250482771820308
tags317,0.013237459778595882
glove_tags52,0.013235401345666318
glove_tags252,0.013230228903155656
tags26,0.013221117995792068
tags_feature_175,0.013220423291805743
tags86,0.013214729966844009
tags347,0.013200941996428725
title_feature279,0.013183283455620063
uid_81,0.013177961317445945
uid_360,0.013144134754572039
titles402,0.013139502875675207
uid_86,0.01313118891950899
tags_feature_93,0.013118412589594305
image_feature166,0.013098768386156336
tags141,0.013092517511541599
tags767,0.01307815918524617
fcn_feature338,0.013074909596818953
tag_feature67,0.013069748933699362
tags_feature_232,0.013061887464874694
titles442,0.013049435808951383
glove_tags233,0.013024969425264335
fcn_feature22,0.0130137110256607
tags_feature_10,0.013013163230034921
tags491,0.013009311693760647
tags205,0.012995761878793734
uid_276,0.0129264085532947
tags_feature_155,0.012921125920638155
image_feature207,0.012916384749086013
uid_92,0.012909002248536215
image_feature612,0.012880970490237039
tag_feature295,0.012879928188372178
image_feature1438,0.012867534662369432
tags_feature_100,0.012866963647356604
titles42,0.012863431417380809
glove_tags147,0.012861430268244014
image_feature487,0.012853728792273169
image_feature448,0.012849167615683662
image_feature206,0.012835825255574826
LSA_title6,0.012827961653938413
image_feature871,0.012824237169070078
uid_223,0.012794448392166247
uid_18,0.01278195406599852
tags53,0.012768595991142847
tag_feature266,0.012765162680674328
tags217,0.012764605109948698
uid_277,0.012758255484308296
title_feature_30,0.012727131685873217
image_feature367,0.01272478933022898
title_feature_17,0.012723207283868805
uid_284,0.012720007415813235
titles251,0.012713040581418386
fcn_feature157,0.012711532588923456
titles438,0.012700925843347071
image_feature440,0.012697060868758478
uid_298,0.012696426716885902
image_feature1708,0.012664240417305786
image_feature592,0.01266247477504742
uid_70,0.012654905294394819
fcn_feature249,0.0126506392944072
title_feature_174,0.012644712016481601
fcn_feature83,0.012628527561623741
LSA_tags11,0.012620371593958056
fcn_feature111,0.01260689812968227
tags_feature_251,0.012600707056377366
fcn_feature177,0.012597175128752835
glove_tags3,0.01259320696459716
titles295,0.012582898985565472
tag_feature80,0.01253118386063123
tag_feature271,0.012523880398968032
uid_195,0.012521492660735418
fcn_feature57,0.012502289859414593
titles466,0.012496084300525028
uid_373,0.012491694842023966
uid_47,0.012482965192622833
image_feature125,0.012477463876530209
tags_feature_49,0.012473544838676638
tags_feature_142,0.012456634214408735
fcn_feature168,0.012447977244748323
titles532,0.012436253615696164
image_feature1469,0.012434352034624188
image_feature362,0.012428244219673822
image_feature1089,0.012402842722007673
image_feature1141,0.012398063168795992
tags_feature_102,0.012383932008055615
image_feature1856,0.012369045976793157
uid_143,0.012362131485569982
glove_tags144,0.012360154194116457
tags501,0.012354712525944798
tags465,0.012353892199380547
image_feature1342,0.012339276897244731
Pathalias_feature5,0.012335043030332582
tags712,0.012323505942783341
